customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,Age_group,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3292,Hamlen,Slograve,Male,71,1973-04-09,49.0,40-50,Web Designer I,Retail,Affluent Customer,N,Yes,3.0
3294,Juditha,Leidl,Female,90,1986-06-26,36.0,30-40,Director of Sales,Manufacturing,Affluent Customer,N,No,6.0
3295,Cleavland,Karchowski,Male,14,1964-05-26,58.0,50-60,Human Resources Assistant III,Retail,High Net Worth,N,Yes,9.0
3296,Leontyne,Jackett,Female,78,1974-11-11,48.0,40-50,Quality Engineer,Financial Services,Affluent Customer,N,Yes,17.0
3297,Addy,Moukes,Male,39,1975-04-26,47.0,40-50,Product Engineer,Manufacturing,Mass Customer,N,No,13.0
3299,Sybille,Ballsdon,Female,27,1980-04-10,42.0,40-50,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,12.0
3300,Quintus,Gouldthorpe,Male,47,1961-05-22,61.0,60-70,Executive Secretary,Retail,Mass Customer,N,No,14.0
3302,Faulkner,McKiernan,Male,17,1956-10-30,66.0,60-70,Compensation Analyst,Financial Services,Affluent Customer,N,No,19.0
3303,Ced,Cuell,Male,51,1967-02-02,56.0,50-60,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,11.0
3305,Neddy,La Grange,Male,25,1977-02-16,46.0,40-50,Senior Developer,Health,Mass Customer,N,Yes,11.0
3306,Iggy,Whorton,Male,50,1991-05-17,31.0,30-40,Compensation Analyst,Financial Services,Mass Customer,N,No,7.0
3307,Portia,Thirlwall,Female,96,1978-09-02,44.0,40-50,Analyst Programmer,Health,High Net Worth,N,No,14.0
3308,Daffi,Idale,Female,5,1979-05-20,43.0,40-50,Cost Accountant,Financial Services,Mass Customer,N,Yes,14.0
3310,Bethany,Jarrell,Female,83,1961-10-29,61.0,60-70,VP Marketing,Property,Affluent Customer,N,Yes,12.0
3311,Clary,Bennitt,Female,57,1979-12-21,43.0,40-50,Civil Engineer,Manufacturing,Mass Customer,N,Yes,8.0
3313,Kori,Antoshin,Female,10,1995-03-15,27.0,20-30,Other,Property,High Net Worth,N,Yes,5.0
3314,Blakelee,Tassel,Female,50,1972-10-31,50.0,40-50,Other,Financial Services,Mass Customer,N,Yes,12.0
3315,Ninnette,Pandey,Female,77,1994-09-08,28.0,20-30,Account Executive,Property,Mass Customer,N,Yes,5.0
3317,Ric,Kondrachenko,Male,35,1970-07-08,52.0,50-60,Actuary,Financial Services,Mass Customer,N,Yes,11.0
3318,Courtnay,Allmen,Male,37,1962-02-07,61.0,60-70,Other,Manufacturing,High Net Worth,N,Yes,19.0
3319,Erda,,Female,67,1966-04-04,56.0,50-60,Other,Financial Services,Affluent Customer,N,Yes,19.0
3320,Anabella,Mealham,Female,16,1994-06-02,28.0,20-30,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,6.0
3323,Cortie,Hamshar,Male,99,1973-03-01,50.0,40-50,Account Representative I,Health,High Net Worth,N,No,8.0
3324,Sholom,,Male,32,1973-07-11,49.0,40-50,Research Nurse,Health,Mass Customer,N,Yes,10.0
3325,Sylas,,Male,80,1996-10-08,26.0,20-30,Database Administrator IV,Manufacturing,High Net Worth,N,No,1.0
3326,Wes,Crotch,Male,83,1975-04-13,47.0,40-50,Nurse,Manufacturing,High Net Worth,N,Yes,22.0
3327,Roma,Le Gallo,Male,84,1973-02-02,50.0,40-50,Teacher,Manufacturing,Mass Customer,N,No,15.0
3328,Arabella,Delgaty,Female,58,1961-08-06,61.0,60-70,Food Chemist,Health,Mass Customer,N,No,6.0
3330,Tina,Pristnor,Female,70,1955-11-06,67.0,60-70,Other,Health,Mass Customer,N,Yes,18.0
3331,Claire,Trahar,Female,18,1971-09-20,51.0,50-60,Technical Writer,Financial Services,Mass Customer,N,No,8.0
3332,Cissy,Jeffress,Female,43,1998-09-24,24.0,20-30,Account Representative III,Health,Mass Customer,N,No,3.0
3333,Celinda,Asher,Female,30,1979-05-08,43.0,40-50,Software Test Engineer II,Property,Mass Customer,N,Yes,17.0
3334,Koralle,Winckles,Female,63,1965-05-22,57.0,50-60,VP Product Management,Health,Mass Customer,N,Yes,12.0
3335,Damian,Dutt,Male,47,1979-12-15,43.0,40-50,Editor,Health,Mass Customer,N,No,16.0
3336,Konstantine,Terne,Male,47,1979-01-10,44.0,40-50,Research Assistant IV,Manufacturing,Mass Customer,N,Yes,8.0
3337,Brendan,Aird,Male,58,1976-10-28,46.0,40-50,Other,Argiculture,Mass Customer,N,Yes,16.0
3338,Nata,Ozanne,Female,48,1964-07-08,58.0,50-60,Other,Manufacturing,Mass Customer,N,Yes,10.0
3339,Andrea,Rand,Male,76,1986-05-08,36.0,30-40,Programmer Analyst III,Health,Mass Customer,N,No,21.0
3341,Vitia,Crum,Female,19,1980-08-05,42.0,40-50,Help Desk Technician,Retail,Affluent Customer,N,Yes,6.0
3342,Henry,Phillps,Male,51,1985-08-12,37.0,30-40,Other,Entertainment,Mass Customer,N,No,7.0
3345,Hersch,Gilkes,Male,83,1977-06-23,45.0,40-50,Other,Financial Services,High Net Worth,N,No,12.0
3346,Nadya,Callaghan,Female,61,1991-09-11,31.0,30-40,Software Consultant,Financial Services,High Net Worth,N,No,3.0
3347,Nichols,,Male,99,1985-11-08,37.0,30-40,Computer Systems Analyst II,Entertainment,High Net Worth,N,Yes,18.0
3348,Amanda,Hazeltine,Female,93,1956-11-08,66.0,60-70,Pharmacist,Health,High Net Worth,N,Yes,6.0
3349,Byram,Lamberts,Male,11,1981-01-22,42.0,40-50,Director of Sales,Argiculture,Affluent Customer,N,No,9.0
3350,Tam,Prestner,Male,53,1975-05-29,47.0,40-50,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6.0
3352,Fredek,Lobley,Male,14,1994-12-28,28.0,20-30,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,1.0
3354,Ollie,Restorick,Male,18,1978-03-27,44.0,40-50,Other,Manufacturing,Mass Customer,N,Yes,11.0
3355,Cherin,Thireau,Female,50,1990-02-19,33.0,30-40,Staff Accountant I,Manufacturing,Mass Customer,N,No,3.0
3356,Dill,Bampford,Male,47,1959-03-23,63.0,60-70,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0
3357,Georgie,Henze,Male,25,1999-02-01,24.0,20-30,Design Engineer,Manufacturing,Affluent Customer,N,No,4.0
3358,Fairlie,McGavin,Male,30,1973-09-17,49.0,40-50,Engineer I,Manufacturing,Affluent Customer,N,Yes,11.0
3360,Joelie,Sherlaw,Female,77,1963-03-23,59.0,50-60,Quality Engineer,Health,Affluent Customer,N,No,5.0
3361,Riva,Yushin,Female,68,1968-01-20,55.0,50-60,General Manager,Property,Mass Customer,N,Yes,9.0
3362,Piotr,Saladin,Male,60,1971-06-24,51.0,50-60,VP Accounting,Financial Services,Affluent Customer,N,No,13.0
3363,Orson,Tythacott,Male,25,2000-03-08,22.0,20-30,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3.0
3364,Trueman,,Male,77,1993-08-19,29.0,20-30,Engineer IV,Manufacturing,Mass Customer,N,Yes,3.0
3366,Rickey,Gregolotti,Male,98,1975-02-26,48.0,40-50,Technical Writer,Manufacturing,Mass Customer,N,Yes,14.0
3367,Melisse,Massei,Female,75,2000-12-05,22.0,20-30,Librarian,Entertainment,Mass Customer,N,Yes,1.0
3368,Tanya,Boddis,Female,7,1967-07-17,55.0,50-60,Technical Writer,Financial Services,Affluent Customer,N,No,16.0
3371,Josey,Alves,Female,56,1977-10-30,45.0,40-50,Analyst Programmer,Retail,Mass Customer,N,No,17.0
3372,Orazio,Wissby,Male,62,1954-09-25,68.0,60-70,Other,Telecommunications,High Net Worth,N,No,15.0
3373,Inna,Atack,Female,19,1991-01-25,32.0,30-40,Research Associate,Health,Mass Customer,N,No,5.0
3374,Joann,Corrigan,Female,77,1959-11-17,63.0,60-70,Sales Associate,Manufacturing,Mass Customer,N,Yes,12.0
3375,Thorsten,Gregon,Male,37,1993-03-21,29.0,20-30,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6.0
3376,Amity,Widdall,Female,74,1982-10-20,40.0,30-40,Other,Manufacturing,Mass Customer,N,No,16.0
3377,Jamal,MacRury,Male,12,1988-06-23,34.0,30-40,Other,Manufacturing,Mass Customer,N,Yes,7.0
3378,Ina,Habershaw,Female,17,1962-02-17,61.0,60-70,Other,Financial Services,Affluent Customer,N,No,14.0
3379,Elysee,Spurr,Female,51,1999-04-30,23.0,20-30,Food Chemist,Health,Mass Customer,N,Yes,2.0
3380,Abe,Ealam,Male,41,1955-01-09,68.0,60-70,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14.0
3383,Dane,Swansbury,Male,47,1982-04-05,40.0,30-40,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10.0
3385,Ronda,,Female,23,1975-02-10,48.0,40-50,Systems Administrator III,Argiculture,Mass Customer,N,No,9.0
3386,Cliff,Nolin,Male,24,1999-07-28,23.0,20-30,Structural Engineer,IT,High Net Worth,N,Yes,2.0
3387,Shel,Duke,Female,19,1976-07-05,46.0,40-50,General Manager,Manufacturing,Affluent Customer,N,Yes,15.0
3388,Urbanus,Pichan,Male,81,1986-10-25,36.0,30-40,VP Marketing,Retail,Mass Customer,N,No,7.0
3391,Terrel,Kreuzer,Male,93,1991-06-23,31.0,30-40,Other,Manufacturing,Mass Customer,N,No,7.0
3392,Brock,Ride,Male,41,1976-12-12,46.0,40-50,Tax Accountant,Financial Services,Mass Customer,N,No,10.0
3393,Henrietta,Olexa,Female,23,1954-02-21,69.0,60-70,Technical Writer,Retail,Mass Customer,N,Yes,7.0
3394,Barde,Spoward,Male,39,1974-06-26,48.0,40-50,Environmental Specialist,Health,Mass Customer,N,No,22.0
3395,Sigmund,Fishbourn,Male,76,1993-04-19,29.0,20-30,Other,Financial Services,Mass Customer,N,No,3.0
3396,Arin,Nappin,Male,18,1960-06-28,62.0,60-70,Research Assistant I,Manufacturing,Mass Customer,N,Yes,9.0
3397,Melisande,,Female,70,1985-08-19,37.0,30-40,Product Engineer,IT,Mass Customer,N,No,11.0
3399,Hillyer,Biddulph,Male,95,1996-05-10,26.0,20-30,VP Accounting,Financial Services,Mass Customer,N,No,2.0
3400,Brenna,Childes,Female,46,1987-06-25,35.0,30-40,Sales Associate,Financial Services,Mass Customer,N,Yes,18.0
3401,Cristie,,Female,92,1993-07-28,29.0,20-30,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0
3402,Krystyna,Scadden,Female,73,1985-05-04,37.0,30-40,Statistician II,Retail,Mass Customer,N,No,10.0
3403,Jessalyn,Zoellner,Female,27,1994-05-14,28.0,20-30,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2.0
3404,Thomasine,McCloch,Female,2,1973-08-01,49.0,40-50,GIS Technical Architect,Property,Affluent Customer,N,No,22.0
3405,Gavra,Robez,Female,89,1996-08-18,26.0,20-30,Project Manager,Financial Services,Mass Customer,N,Yes,3.0
3406,Lucy,Lackmann,Female,35,1979-04-28,43.0,40-50,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10.0
3407,Marven,Ditts,Male,53,1961-10-08,61.0,60-70,Cost Accountant,Financial Services,High Net Worth,N,Yes,19.0
3408,Becka,Bysaker,Female,10,1972-07-11,50.0,40-50,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0
3409,Abbey,Nellen,Female,75,1977-04-29,45.0,40-50,Desktop Support Technician,Argiculture,Mass Customer,N,No,16.0
3410,Merrili,Brittin,Female,93,1940-09-22,82.0,80-90,Other,Property,Mass Customer,N,No,16.0
3413,Zulema,Cristofolo,Female,93,1997-10-15,25.0,20-30,VP Accounting,Financial Services,Mass Customer,N,No,3.0
3415,Alberik,Kelsey,Male,43,1963-01-17,60.0,50-60,Quality Engineer,Property,High Net Worth,N,Yes,11.0
3416,Evanne,Bentote,Female,6,1976-01-18,47.0,40-50,Other,Manufacturing,Mass Customer,N,Yes,11.0
3417,Deedee,Coxall,Female,91,1973-02-18,50.0,40-50,Social Worker,Health,Mass Customer,N,No,7.0
3418,Felipa,Paddingdon,Female,18,1959-12-31,63.0,60-70,Systems Administrator IV,Health,High Net Worth,N,No,19.0
3420,Norby,Elion,Male,96,1980-09-10,42.0,40-50,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0
3421,Ronalda,McGeechan,Female,60,1962-12-17,60.0,50-60,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18.0
3422,Lucine,Virgin,Female,38,1978-05-06,44.0,40-50,Professor,Manufacturing,Mass Customer,N,No,5.0
3423,Griselda,Bezants,Female,57,1999-12-27,23.0,20-30,Registered Nurse,Health,Affluent Customer,N,No,1.0
3424,Vale,Whittuck,Female,39,1977-02-28,46.0,40-50,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11.0
3425,Alister,De la Yglesia,Male,32,1986-04-05,36.0,30-40,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,12.0
3426,Ron,Dilon,Male,40,1959-04-18,63.0,60-70,Assistant Media Planner,Entertainment,Mass Customer,N,No,17.0
3427,Mace,Edington,Male,67,1981-05-19,41.0,40-50,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17.0
3428,Leonora,Iglesia,Female,77,1974-08-07,48.0,40-50,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16.0
3429,Alla,Hirtzmann,Female,37,1964-06-22,58.0,50-60,Other,Health,High Net Worth,N,No,15.0
3430,Augustus,Pickin,Male,77,1964-02-29,59.0,50-60,Research Nurse,Health,Affluent Customer,N,Yes,9.0
3431,York,Calbreath,Male,97,1996-08-10,26.0,20-30,Community Outreach Specialist,Property,Affluent Customer,N,No,5.0
3432,Max,Cloney,Female,99,1988-11-27,34.0,30-40,Junior Executive,Argiculture,Mass Customer,N,Yes,2.0
3433,Karissa,Cabral,Female,10,1998-04-28,24.0,20-30,Computer Systems Analyst II,Property,Mass Customer,N,No,2.0
3434,Stesha,Miners,Female,20,1973-12-05,49.0,40-50,Account Coordinator,Health,Mass Customer,N,No,16.0
3436,Marget,Freeland,Female,4,1958-11-22,64.0,60-70,Other,Financial Services,Mass Customer,N,Yes,5.0
3437,Penny,Wellington,Male,79,1963-10-20,59.0,50-60,VP Marketing,Retail,High Net Worth,N,No,12.0
3438,Gaylor,Carbry,Male,11,1996-02-16,27.0,20-30,Project Manager,Manufacturing,Mass Customer,N,No,2.0
3440,Retha,Kahane,Female,18,1958-05-15,64.0,60-70,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5.0
3441,Janelle,Ebbage,Female,44,1988-10-16,34.0,30-40,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20.0
3442,Adrianne,Petrecz,Female,17,1962-05-22,60.0,50-60,Research Associate,Retail,Mass Customer,N,Yes,14.0
3444,Kara-lynn,Bims,Female,75,1977-12-25,45.0,40-50,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7.0
3445,Craggy,,Male,62,1966-06-23,56.0,50-60,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0
3446,Gard,Tidy,Male,8,1967-01-30,56.0,50-60,Structural Engineer,Manufacturing,Mass Customer,N,No,14.0
3447,Linell,,Female,43,1977-11-23,45.0,40-50,Other,Financial Services,High Net Worth,N,No,17.0
3448,Roderich,Mixer,Male,26,1977-02-16,46.0,40-50,Software Consultant,Financial Services,High Net Worth,N,No,9.0
3449,Ilyssa,Hannabuss,Female,52,1974-09-26,48.0,40-50,VP Quality Control,Argiculture,High Net Worth,N,Yes,3.0
3450,Brooke,Durman,Female,85,1993-09-16,29.0,20-30,Safety Technician III,Retail,Mass Customer,N,No,6.0
3452,Maura,Estevez,Female,22,1964-09-04,58.0,50-60,Marketing Manager,Retail,Mass Customer,N,No,13.0
3453,Jammie,McEvon,Female,57,1989-03-12,33.0,30-40,Product Engineer,Retail,Affluent Customer,N,No,14.0
3457,Robbi,Springthorpe,Female,13,1956-09-26,66.0,60-70,Other,Manufacturing,Mass Customer,N,No,16.0
3458,Alejandro,Shakelade,Male,35,1977-12-01,45.0,40-50,Web Developer III,Manufacturing,High Net Worth,N,Yes,19.0
3459,Emelda,Ramsdell,Female,62,2000-11-24,22.0,20-30,Other,Entertainment,Mass Customer,N,Yes,2.0
3460,Reinhold,Barthrup,Male,22,1999-10-10,23.0,20-30,Actuary,Financial Services,Mass Customer,N,No,2.0
3461,Nigel,Izard,Male,28,1962-11-30,60.0,50-60,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17.0
3462,Jehanna,Sparhawk,Female,96,1957-03-03,65.0,60-70,Registered Nurse,Health,High Net Worth,N,No,17.0
3463,Fletch,Durrett,Male,7,1984-06-15,38.0,30-40,Compensation Analyst,Financial Services,Affluent Customer,N,No,2.0
3464,Etheline,Gerretsen,Female,38,1982-06-09,40.0,30-40,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4.0
3465,Hadria,Pizer,Female,71,1978-02-01,45.0,40-50,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7.0
3466,Victor,Zaple,Male,65,1979-09-28,43.0,40-50,Marketing Assistant,IT,Mass Customer,N,No,18.0
3467,Killy,Spaducci,Male,31,1980-05-20,42.0,40-50,VP Quality Control,IT,Mass Customer,N,No,21.0
3469,Arabele,Lantoph,Female,90,1987-08-24,35.0,30-40,Nurse Practicioner,Health,Mass Customer,N,Yes,5.0
3470,Catherina,Ricca,Female,56,1967-10-01,55.0,50-60,Recruiting Manager,Health,Affluent Customer,N,Yes,6.0
3471,Brita,Afonso,Female,95,1953-09-05,69.0,60-70,Quality Engineer,IT,High Net Worth,N,Yes,8.0
3472,Dionysus,McCarlie,Male,10,1977-06-27,45.0,40-50,VP Marketing,Retail,Affluent Customer,N,Yes,18.0
3474,Justinian,Crowhurst,Male,93,1979-11-06,43.0,40-50,Assistant Manager,Manufacturing,Mass Customer,N,No,14.0
3475,Correna,Goldsberry,Female,12,1985-08-31,37.0,30-40,Director of Sales,Retail,Affluent Customer,N,No,3.0
3476,Stearn,Willerstone,Male,39,1989-09-07,33.0,30-40,Other,Manufacturing,Affluent Customer,N,No,7.0
3477,Jaquelin,Leek,Female,90,1996-01-24,27.0,20-30,Senior Developer,Financial Services,Affluent Customer,N,Yes,7.0
3478,Hartwell,Schach,Male,54,1986-08-08,36.0,30-40,Quality Control Specialist,Health,Mass Customer,N,No,17.0
3479,Pierette,O' Ronan,Female,39,1964-08-09,58.0,50-60,Other,IT,Mass Customer,N,No,13.0
3481,Haley,Dessent,Male,37,1997-10-12,25.0,20-30,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4.0
3482,Roch,Rilston,Female,71,2000-05-18,22.0,20-30,Clinical Specialist,Health,Affluent Customer,N,Yes,2.0
3483,Emlyn,Burnel,Male,19,1956-10-02,66.0,60-70,Senior Sales Associate,Health,High Net Worth,N,Yes,15.0
3484,Hedi,Mowday,Female,10,1976-10-24,46.0,40-50,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20.0
3485,Berthe,Ludwell,Female,11,1981-05-21,41.0,40-50,Account Representative II,Financial Services,High Net Worth,N,Yes,9.0
3486,Reece,Crewther,Male,67,1956-07-25,66.0,60-70,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18.0
3487,Amalee,Sanderson,Female,4,1977-12-15,45.0,40-50,Analyst Programmer,Health,High Net Worth,N,No,18.0
3488,Cristobal,Whitrod,Male,63,1975-08-07,47.0,40-50,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9.0
3489,Margo,Fletcher,Female,90,1969-10-30,53.0,50-60,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9.0
3490,Taylor,Dutchburn,Male,45,1980-06-21,42.0,40-50,VP Product Management,Financial Services,High Net Worth,N,No,14.0
3491,Leanna,Cromb,Female,69,1976-04-03,46.0,40-50,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10.0
3492,Urbanus,Redding,Male,83,1966-01-27,57.0,50-60,Civil Engineer,Manufacturing,Mass Customer,N,No,19.0
3493,Jeffie,Eakly,Male,30,1964-02-29,59.0,50-60,Research Assistant I,Health,High Net Worth,N,No,18.0
3494,Robers,Richen,Male,72,1998-12-24,24.0,20-30,Account Representative IV,Argiculture,High Net Worth,N,No,1.0
3495,Constantine,Frissell,Female,57,1987-07-12,35.0,30-40,Programmer III,Financial Services,High Net Worth,N,No,8.0
3496,Danya,Burnyeat,Male,99,1986-04-25,36.0,30-40,Editor,Manufacturing,Mass Customer,N,Yes,19.0
3497,Thia,O'Day,Female,73,1986-05-03,36.0,30-40,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,18.0
3498,Lois,Abrahim,Female,28,1995-11-02,27.0,20-30,Other,Manufacturing,Mass Customer,N,No,5.0
3499,Shelton,Tewkesberrie,Male,29,1979-06-17,43.0,40-50,Other,Manufacturing,Mass Customer,N,Yes,7.0
3500,Josy,Fleeman,Female,71,1967-07-21,55.0,50-60,Other,Entertainment,Affluent Customer,N,No,17.0
3501,Kayla,Alentyev,Female,63,1970-01-19,53.0,50-60,Operator,Telecommunications,Mass Customer,N,Yes,18.0
3502,Wilfrid,Cleaves,Male,5,1997-10-16,25.0,20-30,Senior Sales Associate,Retail,High Net Worth,N,Yes,3.0
3503,Tootsie,Rafter,Female,53,1979-03-12,43.0,40-50,Financial Advisor,Financial Services,Affluent Customer,N,Yes,10.0
3504,Keriann,Perdue,Female,39,1963-07-06,59.0,50-60,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6.0
3505,Dolly,Scallan,Female,41,1974-08-06,48.0,40-50,Other,Retail,Mass Customer,N,No,14.0
3506,Mercy,Donisi,Female,19,1975-06-18,47.0,40-50,Web Designer I,Financial Services,Mass Customer,N,No,15.0
3507,Christoph,Greatreax,Male,70,1955-03-03,67.0,60-70,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,5.0
3508,Malvin,Marre,Male,89,1986-08-09,36.0,30-40,Pharmacist,Health,Mass Customer,N,No,5.0
3509,Janine,Hesey,Female,85,1978-11-22,44.0,40-50,Pharmacist,Health,Mass Customer,N,Yes,15.0
3511,Willem,Spraging,Male,23,1966-12-31,56.0,50-60,Food Chemist,Health,Affluent Customer,N,No,10.0
3512,Vladimir,Abramowsky,Male,68,1994-03-24,28.0,20-30,VP Accounting,Financial Services,Mass Customer,N,Yes,8.0
3515,Leelah,Pynner,Female,11,1975-01-14,48.0,40-50,Staff Scientist,Telecommunications,High Net Worth,N,Yes,18.0
3516,Diarmid,Vearnals,Male,93,1977-04-30,45.0,40-50,Other,Property,Mass Customer,N,Yes,15.0
3518,Magdaia,Beardwell,Female,45,1980-06-18,42.0,40-50,Biostatistician I,IT,Mass Customer,N,Yes,8.0
3519,Aldus,Kenningley,Male,16,1978-05-21,44.0,40-50,Software Consultant,Manufacturing,Mass Customer,N,Yes,11.0
3520,Travis,Kaszper,Male,41,1963-08-17,59.0,50-60,Research Nurse,Health,Mass Customer,N,Yes,16.0
3522,Lorri,Byrth,Female,73,1989-08-21,33.0,30-40,Cost Accountant,Financial Services,High Net Worth,N,Yes,11.0
3524,Waiter,Piscopello,Male,38,1973-12-30,49.0,40-50,Design Engineer,Financial Services,Mass Customer,N,Yes,18.0
3526,Pail,Iacopini,Male,84,1978-09-19,44.0,40-50,General Manager,Telecommunications,High Net Worth,N,Yes,13.0
3527,Kiley,Scotson,Female,77,1978-12-02,44.0,40-50,Senior Cost Accountant,Financial Services,High Net Worth,N,No,18.0
3528,Eliot,Scammell,Male,69,1964-04-06,58.0,50-60,Internal Auditor,Manufacturing,Mass Customer,N,Yes,7.0
3529,Austine,Kinny,Female,37,1960-11-23,62.0,60-70,Structural Analysis Engineer,IT,High Net Worth,N,Yes,16.0
3531,Shannah,Pountain,Female,4,1969-01-27,54.0,50-60,Marketing Manager,Retail,Affluent Customer,N,Yes,11.0
3532,May,Birch,Female,27,1990-07-24,32.0,30-40,Media Manager I,Health,High Net Worth,N,Yes,7.0
3533,Neale,Lowings,Male,62,1981-02-14,42.0,40-50,Other,Financial Services,Affluent Customer,N,Yes,8.0
3534,Kacie,Stanbrooke,Female,92,1975-05-15,47.0,40-50,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3.0
3535,Bren,Dabbes,Female,8,1994-09-15,28.0,20-30,Technical Writer,Manufacturing,High Net Worth,N,No,6.0
3536,Laurence,Aulsford,Male,46,1967-12-24,55.0,50-60,Professor,Retail,Affluent Customer,N,No,18.0
3537,Sholom,Pavlasek,Male,1,1997-01-15,26.0,20-30,Graphic Designer,Financial Services,Mass Customer,N,No,4.0
3538,Kerby,Nassie,Male,19,1977-11-14,45.0,40-50,Marketing Manager,Health,Mass Customer,N,No,8.0
3539,Sheelah,Caine,Female,94,1985-03-21,37.0,30-40,Other,IT,Mass Customer,N,Yes,16.0
3541,Aloin,Harhoff,Male,72,1986-01-03,37.0,30-40,Other,Health,Mass Customer,N,No,11.0
